CO_ANO;CO_MES;CO_NCM;CO_UNID;CO_PAIS;SG_UF_NCM;CO_VIA;CO_URF;QT_ESTAT;KG_LIQUIDO;VL_FOB
2007;1;9011110;21;676;MG;1;717800;19;19200;41737
2007;11;9011110;21;195;MG;1;817800;173;172800;381561
2007;11;9011110;21;386;BA;1;817800;80;81060;212958
2007;12;9011110;21;386;BA;1;517600;57;57600;143245
2007;10;9011110;21;87;ES;1;817800;238;237600;478656
2007;8;9011110;21;232;SP;1;817800;144;143400;306047
2007;1;9011110;21;63;ES;1;817800;587;587280;1032868
2007;3;9011110;21;301;BA;1;517600;39;39000;72181
2007;8;9011110;21;251;SP;1;817800;19;19200;42434
2007;8;9011110;21;246;MG;1;727600;2340;2342400;4886333
2007;8;9011110;21;301;MG;1;717600;38;38400;95232
2007;8;9011110;21;603;MG;1;817800;196;196800;465003
2007;8;9011110;21;493;ES;1;727600;1230;1228500;2189811
2007;1;9011110;21;386;BA;1;517600;96;96000;226278
2007;5;9011110;21;628;MG;1;717800;19;19200;55027
2007;1;9011110;21;676;MG;1;727600;237;237600;617760
2007;4;9011110;21;676;PR;1;817800;42;42000;98430
2007;5;9011110;21;386;SP;1;817800;1493;1492140;3295277
2007;4;9011110;21;820;ES;1;727600;18;18000;45700
2007;3;9011110;21;767;MG;1;817800;326;326400;743363
2007;7;9011110;21;246;BA;1;727600;154;153600;322560
2007;11;9011110;21;791;SP;1;817800;108;108000;240002
2007;8;9011110;21;386;BA;1;817800;36;36000;94646
2007;12;9011110;21;403;BA;1;517600;38;38400;90240
2007;5;9011110;21;87;ES;1;717800;22;22620;49764
2007;12;9011110;21;158;ES;7;1010900;206;206400;424695
2007;4;9011110;21;538;PR;1;817800;127;127200;251019
2007;11;9011110;21;232;ES;1;727600;20;19800;47520
2007;1;9011110;21;87;PR;1;817800;254;254400;523597
2007;3;9011110;21;63;SP;1;817800;19;19200;46560
2007;7;9011110;21;438;ES;1;727600;19;19200;43036
2007;3;9011110;21;670;ES;1;727600;38;38400;88704
2007;3;9011110;21;69;MG;1;717800;19;19200;38943
2007;1;9011110;21;63;MG;1;727600;6;6000;15100
2007;4;9011110;21;386;BA;1;517600;19;19200;48675
2007;7;9011110;21;195;MG;1;727600;306;307200;651748
2007;8;9011110;21;244;MG;1;727600;57;57600;122496
2007;5;9011110;21;87;MG;1;717800;235;235080;552852
2007;5;9011110;21;53;MG;1;727600;18;18000;36900
2007;1;9011110;21;607;MG;1;717600;38;38400;85758
2007;10;9011110;21;386;BA;1;817800;187;188400;486071
2007;8;9011110;21;151;ES;1;727600;38;38400;70656
2007;10;9011110;21;63;SP;7;1010900;27;26760;64224
2007;4;9011110;21;246;PR;1;817800;228;228300;466338
2007;1;9011110;21;538;MG;1;717800;154;153600;309350
2007;2;9011110;21;63;BA;1;717600;58;19200;45120
2007;2;9011110;21;69;MG;1;717800;98;98400;236160
2007;4;9011110;21;63;BA;7;1010900;27;26760;45269
2007;4;9011110;21;573;BA;1;517600;186;185400;388729
2007;7;9011110;21;607;MG;1;717800;19;19200;41800
2007;3;9011110;21;628;ES;1;727600;9;9120;30400
2007;3;9011110;21;161;ES;1;717600;18;18000;39240
2007;5;9011110;21;427;MG;1;817800;38;38400;81273
2007;11;9011110;21;379;MG;1;817800;19;19200;48000
2007;12;9011110;21;149;MG;1;717600;19;19200;64870
2007;5;9011110;21;386;BA;1;517600;96;96000;199680
2007;8;9011110;21;361;MG;1;717800;58;57600;123840
2007;10;9011110;21;245;BA;1;517600;115;115200;343296
2007;2;9011110;21;59;MG;1;727600;115;115200;253440
2007;5;9011110;21;676;ES;1;727600;264;264000;617760
2007;5;9011110;21;493;SP;1;817800;38;38400;88320
2007;2;9011110;21;87;BA;1;517600;678;678000;1507094
2007;10;9011110;21;23;PR;1;817800;189;189000;492242
2007;5;9011110;21;87;MG;1;717600;76;76800;163054
2007;9;9011110;21;628;MG;1;717800;38;38400;99454
2007;6;9011110;21;72;MG;1;817800;393;392800;914289
2007;9;9011110;21;23;PR;1;817800;81;81000;187685
2007;9;9011110;21;386;MG;1;817800;8714;8721360;21421416
2007;2;9011110;21;538;MG;1;717800;173;172800;359424
2007;10;9011110;21;111;MG;1;817800;19;19200;53229
2007;10;9011110;21;149;ES;1;727600;38;38400;94963
2007;8;9011110;21;383;BA;1;517600;19;19200;43408
2007;2;9011110;21;431;MG;1;717600;38;38400;85632
2007;2;9011110;21;386;BA;1;817800;79;79200;192710
2007;9;9011110;21;195;MG;1;727600;249;249600;570206
2007;9;9011110;21;764;MG;1;817800;1118;1118400;2603893
2007;2;9011110;21;245;PR;1;817800;60;60000;128580
2007;6;9011110;21;275;MG;1;817800;2650;2650500;5878343
2007;9;9011110;21;249;SP;1;817800;1229;1228260;2810120
2007;2;9011110;21;246;MG;1;817800;1612;1612800;3644739
2007;9;9011110;21;69;MG;1;817800;732;736000;1792266
2007;9;9011110;21;23;PR;1;717800;27;27000;67095
2007;2;9011110;21;586;MG;7;910600;27;26760;62440
2007;8;9011110;21;845;MG;7;1015500;14;14400;33600
2007;6;9011110;21;245;BA;1;517600;19;19200;45888
2007;2;9011110;21;87;MG;1;717600;285;285600;672464
2007;6;9011110;21;764;BA;1;517600;77;76800;186624
2007;9;9011110;21;87;SP;1;817800;293;292380;692679
2007;6;9011110;21;386;ND;1;817800;161;159900;367362
2007;9;9011110;21;23;BA;1;817800;116;115560;256197
2007;6;9011110;21;744;SP;1;817800;58;57600;117504
2007;9;9011110;21;53;ES;1;727600;36;36000;83100
2007;6;9011110;21;764;PR;1;817800;22;21600;46907
2007;6;9011110;21;275;MG;1;717800;154;153600;383386
2007;6;9011110;21;190;SP;1;817800;247;246300;576317
2007;9;9011110;21;246;MG;1;717600;557;556800;1254032
2007;6;9011110;21;63;ES;1;727600;149;149200;264643
2007;11;9011110;21;149;MG;1;817800;1589;1592100;3978887
2007;11;9011110;21;246;ES;1;727600;788;787200;1913919
2007;11;9011110;21;676;MG;1;817800;1183;1183200;2869442
2007;11;9011110;21;72;MG;1;817800;168;168000;380481
2007;9;9011110;21;431;MG;1;817800;96;96000;223872
2007;6;9011110;21;548;MG;1;717800;20;19200;47924
2007;9;9011110;21;163;MG;1;727600;38;38400;85248
2007;9;9011110;21;23;ES;1;817800;108;108000;198955
2007;2;9011110;21;573;BA;1;717800;38;38400;81792
2007;7;9011110;21;403;ES;1;727600;468;468000;991320
2007;6;9011110;21;87;ES;1;727600;130;129600;324000
2007;6;9011110;21;244;ES;1;727600;114;115200;250272
2007;7;9011110;21;764;MG;1;717800;518;518400;1102840
2007;12;9011110;21;249;MG;1;717600;2388;2390400;6035517
2007;9;9011110;21;149;SP;1;817800;58;57600;151500
2007;11;9011110;21;190;MG;1;817800;541;540000;1296759
2007;7;9011110;21;301;MG;1;727600;477;480000;1030714
2007;5;9011110;21;249;PR;1;817800;1051;1050900;2119704
2007;7;9011110;21;251;MG;1;817800;38;38400;86123
2007;12;9011110;21;245;SP;1;817800;248;248400;624091
2007;3;9011110;21;764;MG;1;717800;465;465600;975998
2007;3;9011110;21;271;PR;1;817800;84;84000;199544
2007;4;9011110;21;158;ES;1;817800;5;4800;8400
2007;7;9011110;21;249;MG;1;817800;10796;10802880;23264625
2007;1;9011110;21;23;SP;1;817800;3403;3399660;8013622
2007;10;9011110;21;69;MG;1;817800;494;493900;1264649
2007;3;9011110;21;573;MG;1;817800;2304;2301900;5138559
2007;7;9011110;21;23;PR;1;817800;162;162000;356976
2007;7;9011110;21;240;MG;1;727600;192;192000;416670
2007;12;9011110;21;249;MG;1;727600;1661;1661400;3969841
2007;5;9011110;21;158;MG;1;727600;44;44400;102780
2007;8;9011110;21;628;MG;1;817800;1474;1476000;3299884
2007;11;9011110;21;351;SP;1;817800;19;19200;51219
2007;8;9011110;21;744;SP;1;817800;326;326400;753440
2007;8;9011110;21;149;MG;1;817800;1856;1859400;4321115
2007;1;9011110;21;23;ES;1;817800;173;172800;432159
2007;3;9011110;21;249;MG;1;717600;880;881880;2056538
2007;12;9011110;21;23;BA;1;517600;626;625800;1642838
2007;1;9011110;21;301;PR;1;817800;19;19200;43584
2007;10;9011110;21;399;GO;1;817800;17;16800;44872
2007;8;9011110;21;827;ES;1;727600;987;988800;2166956
2007;8;9011110;21;63;PR;7;1010900;341;339120;684991
2007;4;9011110;21;23;MG;1;717600;821;820800;1687995
2007;1;9011110;21;383;MG;1;817800;171;172800;435247
2007;4;9011110;21;190;MG;4;817700;0;180;1043
2007;8;9011110;21;301;MG;1;817800;51;50400;110388
2007;12;9011110;21;399;ES;1;817800;50;50400;120960
2007;5;9011110;21;573;SP;1;817800;699;699000;1544311
2007;10;9011110;21;63;PR;7;1010900;296;294360;622170
2007;4;9011110;21;23;BA;1;517600;529;528420;1169085
2007;11;9011110;21;160;MG;1;817800;57;57600;144994
2007;10;9011110;21;151;MG;1;727600;167;168000;358992
2007;10;9011110;21;403;MG;1;727600;232;231000;564916
2007;4;9011110;21;23;BA;1;717800;309;309120;755074
2007;5;9011110;21;23;BA;1;517600;447;446400;1018302
2007;8;9011110;21;63;ES;1;817800;781;782000;1526094
2007;1;9011110;21;151;MG;1;727600;96;96000;217175
2007;4;9011110;21;59;ES;1;727600;116;115200;244800
2007;3;9011110;21;59;ES;1;727600;289;288000;650496
2007;3;9011110;21;827;MG;1;817800;116;115200;267264
2007;5;9011110;21;386;PR;1;817800;441;441660;924677
2007;11;9011110;21;158;ES;1;727600;480;480000;993529
2007;7;9011110;21;301;BA;1;727600;173;172800;376704
2007;4;9011110;21;87;ES;1;727600;38;38400;82368
2007;1;9011110;21;249;BA;1;817800;1322;1322400;2902544
2007;7;9011110;21;69;SP;1;817800;25;24900;53949
2007;3;9011110;21;845;ES;7;1011200;106;105600;215605
2007;7;9011110;21;767;MG;1;817800;269;268800;596243
2007;1;9011110;21;69;SP;1;817800;38;38400;94602
2007;1;9011110;21;670;ES;1;727600;19;19200;44160
2007;8;9011110;21;69;PR;1;817800;21;20700;45660
2007;8;9011110;21;628;SP;1;817800;327;327600;705598
2007;1;9011110;21;767;MG;1;817800;633;633600;1429448
2007;1;9011110;21;820;ES;1;727600;499;499200;1097818
2007;7;9011110;21;493;SP;1;817800;38;38400;86400
2007;11;9011110;21;149;ND;1;817800;60;59940;160053
2007;11;9011110;21;386;ES;1;817800;200;200400;525760
2007;8;9011110;21;628;PR;1;817800;114;114000;246808
2007;1;9011110;21;386;BA;1;817800;148;147240;361586
2007;11;9011110;21;149;SP;1;817800;19;19200;59520
2007;7;9011110;21;455;MG;1;817800;213;212400;448906
2007;5;9011110;21;275;PR;1;817800;48;48000;98205
2007;8;9011110;21;195;MG;1;817800;19;19200;43823
2007;12;9011110;21;493;SP;1;817800;58;57600;131616
2007;10;9011110;21;111;ES;1;727600;22;21600;50976
2007;5;9011110;21;301;BA;1;517600;38;38400;87360
2007;5;9011110;21;249;MG;1;727600;2376;2376000;4775752
2007;4;9011110;21;158;ES;7;1010900;24;24000;57232
2007;10;9011110;21;573;MG;1;717600;103;103200;255972
2007;4;9011110;21;455;SP;1;817800;22;21600;44597
2007;1;9011110;21;827;ES;1;727600;593;595200;1381334
2007;1;9011110;21;386;GO;1;817800;20;19500;48149
2007;3;9011110;21;151;MG;1;817800;19;19200;41088
2007;12;9011110;21;63;BA;7;1010900;54;53520;147180
2007;4;9011110;21;63;PR;1;817800;27;26700;45835
2007;12;9011110;21;767;ND;1;817800;38;38400;102438
2007;12;9011110;21;767;BA;1;517600;173;172800;423360
2007;3;9011110;21;127;MG;1;817800;38;38400;89600
2007;3;9011110;21;403;MG;1;817800;38;38400;86400
2007;8;9011110;21;670;ES;1;727600;40;39600;74448
2007;10;9011110;21;158;ES;7;1010900;230;230400;445942
2007;10;9011110;21;195;MG;1;817800;96;96000;228550
2007;5;9011110;21;246;ES;1;727600;192;192000;377683
2007;2;9011110;21;249;MG;1;727600;1691;1689600;3749462
2007;2;9011110;21;249;SP;1;717800;115;115200;240883
2007;1;9011110;21;63;PR;1;717800;26;26400;66110
2007;2;9011110;21;161;MG;1;817800;56;56400;143718
2007;7;9011110;21;607;SP;1;817800;65;64800;140016
2007;8;9011110;21;275;ES;1;817800;151;151200;317520
2007;8;9011110;21;232;ES;1;817800;19;19200;44352
2007;10;9011110;21;199;ES;1;727600;1307;1306500;2777775
2007;2;9011110;21;599;MG;1;817800;18;18000;48300
2007;8;9011110;21;23;SP;1;717800;105;105240;261135
2007;3;9011110;21;767;MG;1;717600;38;38400;78144
2007;2;9011110;21;538;MG;1;817800;799;800458;1924656
2007;9;9011110;21;301;ES;1;727600;882;883200;1934054
2007;2;9011110;21;111;ES;1;727600;19;19200;43008
2007;3;9011110;21;271;RO;1;817800;22;21600;34560
2007;2;9011110;21;431;MG;1;727600;792;789900;1830643
2007;6;9011110;21;474;MG;1;817800;38;38400;84952
2007;12;9011110;21;249;ES;4;817600;18;18000;47621
2007;6;9011110;21;827;MG;1;727600;314;314400;673008
2007;6;9011110;21;127;MG;1;817800;19;19200;41377
2007;2;9011110;21;670;ES;1;727600;19;19200;42240
2007;9;9011110;21;538;PR;1;817800;74;73560;150823
2007;2;9011110;21;275;GO;1;817800;454;453600;961541
2007;5;9011110;21;586;ND;7;910600;27;26760;52628
2007;6;9011110;21;245;MG;1;817800;2457;2459240;5425679
2007;2;9011110;21;149;MG;1;717600;89;89700;220929
2007;2;9011110;21;249;MG;1;717800;590;589200;1345141
2007;6;9011110;21;628;MG;1;817800;1475;1476754;3318824
2007;9;9011110;21;628;SP;1;817800;38;38400;88829
2007;6;9011110;21;764;SP;1;817800;519;518700;1280953
2007;6;9011110;21;271;SP;1;817800;110;108960;255096
2007;6;9011110;21;59;MG;1;727600;177;176400;367241
2007;8;9011110;21;427;MG;1;817800;19;19200;45123
2007;5;9011110;21;160;MG;1;717800;19;19200;38837
2007;9;9011110;21;431;SP;1;817800;76;76800;171264
2007;9;9011110;21;244;ES;1;727600;38;38400;87168
2007;6;9011110;21;23;BA;1;817800;42;42420;86274
2007;6;9011110;21;741;MG;1;717800;19;19200;41271
2007;6;9011110;21;845;ES;7;1010252;27;26400;55680
2007;9;9011110;21;301;SP;1;817800;21;21000;49886
2007;2;9011110;21;767;SP;1;717600;58;57600;123610
2007;9;9011110;21;756;MG;1;817800;38;38400;115560
2007;9;9011110;21;87;MG;1;717600;19;19200;40320
2007;6;9011110;21;69;MG;1;717800;19;19200;41970
2007;9;9011110;21;249;BA;1;817800;872;871080;1941789
2007;2;9011110;21;845;ES;7;1011200;41;40680;85637
2007;9;9011110;21;246;MG;1;817800;77;76800;175704
2007;6;9011110;21;69;ES;1;817800;38;38400;100608
2007;9;9011110;21;158;MG;7;1010900;297;295800;716270
2007;9;9011110;21;741;MG;1;817800;18;18000;44012
2007;6;9011110;21;199;MG;1;727600;499;499200;1066421
2007;9;9011110;21;379;BA;1;717800;19;19200;45427
2007;6;9011110;21;275;MG;1;727600;216;216000;452390
2007;6;9011110;21;628;MG;1;727600;38;38400;105824
2008;3;9011110;21;386;MG;1;817800;9236;9247680;26884980
2008;3;9011110;21;670;SP;1;817800;114;115200;365798
2008;12;9011110;21;301;MG;1;717600;403;405600;793551
2008;3;9011110;21;538;MG;1;817800;1058;1060800;2994190
2008;3;9011110;21;111;MG;1;817800;19;19200;56425
2008;12;9011110;21;111;MG;1;817800;57;57600;161403
2008;11;9011110;21;249;SP;1;817800;2312;2313300;5599176
2008;12;9011110;21;249;ES;1;817800;477;480000;1315050
2008;6;9011110;21;23;MG;1;817800;14204;14198520;38494671
2008;7;9011110;21;149;MG;1;817800;554;553800;1498981
2008;8;9011110;21;827;ES;1;717800;267;268800;690227
2008;12;9011110;21;431;MG;1;727600;369;366900;766169
2008;7;9011110;21;301;ES;1;417800;367;370980;904100
2008;7;9011110;21;69;ES;1;417800;19;19200;65609
2008;7;9011110;21;87;BA;1;517600;228;228000;656668
2008;3;9011110;21;399;MG;1;717800;334;333900;887213
2008;1;9011110;21;249;BA;1;517600;222;223200;618769
2008;9;9011110;21;399;MG;1;817800;6502;6501960;19294518
2008;7;9011110;21;493;ES;1;727600;173;172800;380204
2008;1;9011110;21;249;MG;1;727600;1521;1519800;3643342
2008;6;9011110;21;607;MG;1;727600;63;63200;166216
2008;8;9011110;21;53;MG;1;717600;38;38400;99392
2008;7;9011110;21;87;ES;1;717800;713;712800;1609293
2008;4;9011110;21;271;SP;1;817800;98;98160;290542
2008;7;9011110;21;538;SP;1;817800;96;96000;278959
2008;1;9011110;21;386;MG;1;717600;697;698160;1870922
2008;4;9011110;21;399;SP;1;717800;53;52800;133056
2008;4;9011110;21;23;ND;1;817800;216;216000;585706
2008;12;9011110;21;87;ES;1;727600;3575;3574800;6723876
2008;9;9011110;21;69;MG;1;817800;644;646440;1935477
2008;12;9011110;21;23;MG;1;717800;6445;6442920;15975051
2008;4;9011110;21;249;BA;1;517600;822;824400;2294974
2008;6;9011110;21;244;MG;1;817800;38;38400;91008
2008;6;9011110;21;767;MG;1;817800;672;672000;1798020
2008;9;9011110;21;249;MG;1;717800;192;192000;481920
2008;11;9011110;21;161;SP;1;817800;77;76800;206528
2008;9;9011110;21;232;MG;1;817800;671;668400;1850630
2008;8;9011110;21;245;MG;1;717600;123;123600;329193
2008;6;9011110;21;764;SP;1;817800;1034;1034400;2617086
2008;9;9011110;21;628;ES;1;717800;38;38400;127352
2008;6;9011110;21;670;MG;1;717600;19;19200;51536
2008;3;9011110;21;63;ES;7;1010900;377;374640;874606
2008;3;9011110;21;431;BA;1;517600;77;76800;206592
2008;3;9011110;21;158;ES;7;1010900;52;51600;138460
2008;11;9011110;21;756;MG;1;817800;38;38400;115109
2008;4;9011110;21;573;SP;1;817800;120;120000;352781
2008;1;9011110;21;245;MG;1;727600;483;483600;1274893
2008;4;9011110;21;628;ND;1;817800;19;19200;64764
2008;8;9011110;21;386;ES;1;717800;580;580740;1387631
2008;8;9011110;21;431;PR;1;817800;38;38400;108864
2008;9;9011110;21;383;ES;1;727600;38;38400;96384
2008;7;9011110;21;245;MG;1;417800;122;122400;330448
2008;6;9011110;21;87;MG;1;727600;351;351600;1007644
2008;3;9011110;21;845;ES;7;1015500;65;64200;143373
2008;7;9011110;21;160;MG;1;817800;48;48000;122440
2008;4;9011110;21;383;MG;1;817800;57;57600;166368
2008;9;9011110;21;251;MG;1;717600;115;115200;271756
2008;8;9011110;21;827;MG;1;817800;115;115200;326862
2008;4;9011110;21;149;MG;1;717600;85;85500;251835
2008;4;9011110;21;87;ES;1;717800;238;237600;656640
2008;11;9011110;21;493;MG;1;817800;77;76800;160224
2008;4;9011110;21;163;ES;1;727600;115;115200;286464
2008;8;9011110;21;151;MG;1;717600;19;19200;53102
2008;6;9011110;21;149;SP;1;817800;307;307200;798017
2008;12;9011110;21;628;BA;1;517600;43;43200;90017
2008;1;9011110;21;607;MG;1;817800;228;230400;595401
2008;8;9011110;21;23;ND;1;817800;302;302400;832593
2008;12;9011110;21;245;ES;1;717600;38;38400;94464
2008;4;9011110;21;23;MG;1;727600;273;273600;745164
2008;3;9011110;21;351;MG;1;717800;19;19200;55663
2008;7;9011110;21;431;PR;1;817800;38;38400;104064
2008;12;9011110;21;23;SP;1;717800;19;19020;51696
2008;4;9011110;21;111;SP;1;817800;22;21600;58575
2008;12;9011110;21;670;MG;1;817800;19;19200;41187
2008;4;9011110;21;386;MG;1;717800;526;526400;1406926
2008;7;9011110;21;240;ES;1;717600;38;38400;91008
2008;6;9011110;21;53;ES;1;417800;18;18000;45100
2008;4;9011110;21;232;PR;1;817800;29;28800;69209
2008;4;9011110;21;603;MG;1;717600;77;76800;226879
2008;6;9011110;21;158;MG;1;817800;20;19200;55835
2008;6;9011110;21;59;MG;1;817800;96;96000;227520
2008;6;9011110;21;232;PR;1;817800;29;28800;67431
2008;10;9011110;21;764;MG;1;717800;351;350400;975718
2008;2;9011110;21;827;MG;1;817800;57;57600;150912
2008;5;9011110;21;249;MG;1;727600;1017;1017000;3007930
2008;7;9011110;21;69;MG;1;717800;151;151200;390096
2008;5;9011110;21;301;MG;1;727600;152;153600;375168
2008;10;9011110;21;676;MG;1;817800;1565;1564800;4848678
2008;10;9011110;21;791;MG;1;817800;43;43200;132050
2008;10;9011110;21;249;ES;1;727600;6302;6303600;13448714
2008;10;9011110;21;63;PR;7;1010900;243;240840;592957
2008;2;9011110;21;111;MG;1;817800;22;21600;54716
2008;5;9011110;21;69;MG;1;727600;19;19200;48996
2008;10;9011110;21;244;ES;1;727600;95;96000;190090
2008;2;9011110;21;820;MG;1;727600;327;327180;801591
2008;5;9011110;21;161;SP;1;817800;56;56400;169840
2008;2;9011110;21;676;MG;1;717600;76;76800;210928
2008;10;9011110;21;249;BA;1;727600;648;648000;1272237
2008;2;9011110;21;23;BA;1;717800;863;865500;2083209
2008;2;9011110;21;249;MG;4;817600;0;360;1152
2008;12;9011110;21;249;PR;1;817800;1598;1597800;3544436
2008;12;9011110;21;245;MG;1;817800;3381;3383660;8592117
2008;3;9011110;21;827;ES;1;727600;382;384000;1003984
2008;6;9011110;21;603;MG;1;817800;277;276840;753456
2008;12;9011110;21;245;MG;1;727600;384;384600;818139
2008;12;9011110;21;431;ES;1;727600;1126;1123500;2139253
2008;11;9011110;21;87;MG;1;717800;1084;1086480;2639600
2008;4;9011110;21;383;BA;1;727600;96;96000;233856
2008;8;9011110;21;249;MG;1;817800;12640;12651620;34398626
2008;7;9011110;21;239;ES;1;727600;308;307200;688128
2008;7;9011110;21;160;SP;1;817800;10;9600;26496
2008;7;9011110;21;63;MG;1;817800;276;278400;760707
2008;9;9011110;21;827;ES;1;727600;596;597600;1519370
2008;8;9011110;21;246;MG;1;717600;818;818400;2067836
2008;1;9011110;21;163;ES;1;727600;57;57600;140429
2008;6;9011110;21;249;BA;1;517600;134;134400;389894
2008;8;9011110;21;628;MG;1;717800;57;57600;181805
2008;6;9011110;21;87;MG;1;517600;38;38400;93440
2008;11;9011110;21;301;PR;1;817800;108;108000;209525
2008;4;9011110;21;431;MG;1;817800;57;57600;180672
2008;4;9011110;21;301;MG;1;817800;154;155400;471955
2008;4;9011110;21;820;ES;1;727600;230;230400;529920
2008;9;9011110;21;431;ES;1;717800;721;718200;1827895
2008;1;9011110;21;628;SP;1;817800;273;273600;746294
2008;9;9011110;21;72;SP;4;817700;1;1200;3492
2008;6;9011110;21;670;MG;1;817800;133;134400;380044
2008;8;9011110;21;245;BA;1;517600;82;81600;251280
2008;11;9011110;21;275;MG;1;717800;45;45600;115348
2008;7;9011110;21;275;PR;1;817800;96;96000;284560
2008;8;9011110;21;399;BA;1;817800;18;18000;60915
2008;1;9011110;21;69;MG;1;717800;18;18000;45288
2008;11;9011110;21;246;MG;1;727600;1397;1395360;3113693
2008;11;9011110;21;301;MG;1;817800;368;369600;800375
2008;11;9011110;21;431;ES;1;727600;1048;1045500;2164867
2008;3;9011110;21;63;MG;1;817800;147;148800;426811
2008;8;9011110;21;87;ND;1;817800;19;19200;56595
2008;4;9011110;21;538;MG;1;717800;86;86400;235224
2008;9;9011110;21;53;MG;1;817800;19;19200;54144
2008;1;9011110;21;87;MG;1;517600;19;19200;44800
2008;9;9011110;21;245;MG;1;717600;81;81600;229623
2008;11;9011110;21;764;MG;1;717800;389;388800;1004742
2008;7;9011110;21;383;PR;1;817800;9;9000;25200
2008;6;9011110;21;245;MG;1;717600;197;197400;519261
2008;9;9011110;21;431;MG;1;727600;185;184800;462000
2008;12;9011110;21;275;MG;1;727600;947;946800;2080944
2008;9;9011110;21;767;MG;1;717800;38;38400;111360
2008;1;9011110;21;744;BA;1;517600;115;115200;281760
2008;11;9011110;21;161;MG;1;817800;74;74400;195332
2008;8;9011110;21;249;BA;1;727600;19;19200;47054
2008;6;9011110;21;427;SP;1;817800;38;38400;98921
2008;12;9011110;21;72;MG;1;717800;43;43200;117418
2008;7;9011110;21;59;ES;1;717600;115;115200;301056
2008;1;9011110;21;271;ES;1;817800;16;15600;38220
